ano,sigla_uf,id_candidato_bd,nome_urna,sigla_partido,cargo,genero,raca,resultado,votos,bens_declarados,despesas_campanha,concorreu_18,tentando_reeleicao
2022,BA,1708304,Capitão André Porciuncula,PL,deputado federal,masculino,branca,0,82693,522000.0,800068.96,0,0
2022,PA,1713395,Del Federal Eguchi,PL,deputado federal,masculino,parda,0,45720,851555.22,39925.0,1,0
2022,SP,1716921,Frederico Davila,PL,deputado federal,masculino,branca,0,46974,7109907.750000001,1763060.9500000014,0,0
2022,RN,1719399,Sargento Gonçalves,PL,deputado federal,masculino,branca,1,56315,94731.04,108399.65,1,0
2022,PA,1723348,Ivanice Marques,PL,deputado federal,feminino,preta,0,878,102000.0,1550.0,0,0
2022,SP,1724083,Sargento Ricardo Cruz,PL,deputado federal,masculino,branca,0,2816,935065.0,46935.23,0,0
2022,RO,1724575,Joaquim Teixeira,PL,deputado federal,masculino,parda,0,3635,497019.43,307306.62000000005,0,0
2022,TO,1727122,Janeide Do Dino,PL,deputado federal,feminino,parda,0,2112,30000.0,300000.0000000002,0,0
2022,SP,1730468,Nando Pinheiro,PL,deputado federal,masculino,branca,0,30364,1422272.78,211254.18,0,0
2022,SP,1730952,Pastora Ana,PL,deputado federal,feminino,branca,0,4218,124500.0,187207.84000000003,0,0
2022,PI,1733090,Dr Leonardo Eulálio,PL,deputado federal,masculino,branca,0,9547,657029.96,1493850.3400000003,0,0
2022,SP,1734426,Ellen Sharkany,PL,deputado federal,feminino,branca,0,651,1229000.0,50993.9,0,0
2022,BA,1739762,Dr Edson Leite,PL,deputado federal,masculino,preta,0,1620,,1500.0,0,0
2022,PE,1740143,Antonio De Lemos,PL,deputado federal,masculino,branca,0,945,3330608.62,4000.0,0,0
2022,CE,1760988,Vilma Duarte,PL,deputado federal,feminino,parda,0,178,,,0,0
2022,GO,1765830,Marco Sérgio  Bolsoleite,PL,deputado federal,masculino,branca,0,3418,615565.37,68918.95,0,0
2022,AP,1766658,Dr Achiles,PL,deputado federal,masculino,parda,0,3490,975206.0,499882.5,1,0
2022,AP,1774428,Sonize Barbosa,PL,deputado federal,feminino,branca,1,9200,100000.0,1016177.6700000004,0,0
2022,GO,1774955,Isabel Cristina,PL,deputado federal,feminino,branca,0,898,,54999.99999999999,0,0
2022,PA,1780993,Ze Do Quinca,PL,deputado federal,masculino,parda,0,1569,1097.45,139895.90000000002,0,0
2022,RS,1781135,Giovani Cherini,PL,deputado federal,masculino,branca,1,162036,9126464.83,3077501.92,1,1
2022,SP,1784157,Capitão Derrite,PL,deputado federal,masculino,branca,1,239772,812788.26,2337090.3699999987,1,1
2022,SP,1784887,Professor Bega,PL,deputado federal,masculino,parda,0,9841,600261.82,308779.22,0,0
2022,PR,1788234,Roselaine B,PL,deputado federal,feminino,parda,0,4190,180000.0,227316.74,0,0
2022,CE,1791594,Coronel Aginaldo,PL,deputado federal,masculino,parda,0,23292,370000.0,544924.0,0,0
2022,SP,1792234,Lisboa,PL,deputado federal,masculino,parda,0,25294,110000.0,199774.8,0,0
2022,SP,1794709,Dra Samira,PL,deputado federal,feminino,branca,0,946,50000.0,80000.0,0,0
2022,PR,1803742,Oduwaldo Calixto,PL,deputado federal,masculino,branca,0,3089,4103750.0,58844.0,0,0
2022,RJ,1804647,Soraya Santos,PL,deputado federal,feminino,branca,1,130379,133944.74,2498790.279999997,1,1
2022,RJ,1807201,Veronica Costa,PL,deputado federal,feminino,branca,0,31103,2502399.2800000003,546999.9999999999,0,0
2022,AM,1808280,Jacauna,PL,deputado federal,masculino,branca,0,3277,290000.0,105000.0,0,0
2022,MG,1809094,Zé Rico Toniplay O Rei Do Gado,PL,deputado federal,masculino,branca,0,1217,303000.0,,1,0
2022,SP,87,Dr Raphael O Dr. Previdencia,PP,deputado federal,masculino,branca,0,12596,1427626.64,105971.4,1,0
2022,SP,6562,Professor Marcos Vargas,PP,deputado federal,masculino,branca,0,797,82500.0,4280.0,0,0
2022,DF,7419,Carina Sales,PP,deputado federal,feminino,branca,0,892,415545.2,,0,0
2022,RO,8860,Tião Freitas,PP,deputado federal,masculino,branca,0,570,114000.0,2213067.6,0,0
2022,SP,10463,Douglas Giglio,PP,deputado federal,masculino,branca,0,666,867730.0,110000.0,0,0
2022,PA,16592,Cristiano Vale,PP,deputado federal,masculino,branca,0,100345,2544618.93,988001.129999998,1,1
2022,MA,23366,Dr Humberto,PP,deputado federal,masculino,branca,0,5298,349655.0,501490.35,0,0
2022,PI,23405,Elmano O Veín Trabalhador,PP,deputado federal,masculino,parda,0,54457,2060770.81,2506086.939999999,0,0
2022,SP,23616,Tiago Campos,PP,deputado federal,masculino,preta,0,1318,,12999.999999999998,0,0
2022,SP,25730,Tony Santtana,PP,deputado federal,masculino,parda,0,6274,3200000.0,8150.0,0,0
2022,SP,28896,Dr Filipe Fornari,PP,deputado federal,masculino,branca,0,16583,2298262.76,217928.64,0,0
2022,SP,34659,Carina Carneiro,PP,deputado federal,feminino,preta,0,263,,2000.0,0,0
2022,CE,48524,Tarso Magno,PP,deputado federal,masculino,branca,0,17153,601532.75,162341.82,0,0
2022,RJ,49079,Comandante Sergio,PP,deputado federal,masculino,branca,0,483,86656.0,,0,0
2022,SP,60102,Coronel Telhada,PP,deputado federal,masculino,branca,0,69945,2660374.42,2295961.9999999995,0,0
2022,SP,65186,Igor Coimbra Manhani,PP,deputado federal,masculino,branca,0,2684,69977.15,75199.65000000001,0,0
2022,RS,66101,Moraes Fortaleza,PP,deputado federal,masculino,branca,0,507,2252500.0,30000.0,1,0
2022,MS,67133,Dra. Sirlei Ratier,PP,deputado federal,feminino,branca,0,7102,2344805.63,413550.54999999993,0,0
2022,RS,67720,Mico Gonzatto,PP,deputado federal,masculino,branca,0,3713,50000.0,30000.0,0,0
2022,SC,67750,Alessandro Simas,PP,deputado federal,masculino,branca,0,21200,3354.71,190280.52,0,0
2022,SP,67930,Delegado Bruno Lima,PP,deputado federal,masculino,branca,1,461217,159748.62,2811999.999999998,0,0
2022,MA,68795,Amanda Gentil ,PP,deputado federal,feminino,parda,1,108699,150000.0,2705917.4600000004,0,0
2022,AC,71359,Socorro Neri,PP,deputado federal,feminino,branca,1,25842,400000.0,1124782.56,0,0
2022,AC,71557,Gerlen Diniz,PP,deputado federal,masculino,branca,1,19560,2615658.1,679403.2000000002,0,0
2022,RS,72251,Paraná,PP,deputado federal,masculino,branca,0,63,,,0,0
2022,MG,75702,Aelton Freitas,PP,deputado federal,masculino,parda,0,50777,83912.26999999999,3175697.7800000007,1,0
2022,BA,83923,Dinamene Meireles,PP,deputado federal,feminino,parda,0,1049,,250000.0,0,0
2022,SP,86518,Hosana Silva,PP,deputado federal,feminino,preta,0,512,572000.0,,0,0
2022,RS,91419,Afonso Hamm,PP,deputado federal,masculino,branca,1,109123,1796871.11,1182732.7800000005,1,1
2022,CE,116265,Segundinho,PP,deputado federal,masculino,preta,0,789,,99999.98,1,0
2022,RR,120095,Delegado Francisco,PP,deputado federal,masculino,parda,0,7629,,357725.03,0,0
2022,PE,124903,Pastor Luiz Eduardo,PP,deputado federal,masculino,parda,0,643,,99999.35,0,0
2022,PA,132286,Eduarda Bonanza,PP,deputado federal,feminino,parda,0,6972,110905.01,339670.92,0,0
2022,MG,137980,Professora Augusta,PP,deputado federal,feminino,parda,0,152,49500.0,,0,0
2022,PA,138082,Dr. Celso,PP,deputado federal,masculino,branca,0,2441,3230000.0,83500.0,0,0
2022,SP,138644,Bombeiro Pr Jhonatan,PP,deputado federal,masculino,branca,0,593,,,0,0
2022,SE,141307,Luciano De Menininha,PP,deputado federal,masculino,branca,0,10192,827805.0,613323.8899999999,0,0
2022,PR,144839,Roseli Terapeuta,PP,deputado federal,feminino,preta,0,1105,502000.0,508107.2199999999,0,0
2022,MG,148049,Pretin Pretão,PP,deputado federal,masculino,preta,0,919,,,0,0
2022,MA,150261,Veras,PP,deputado federal,masculino,parda,0,283,120000.0,60000.0,0,0
2022,MA,153426,Antonildes Mota ,PP,deputado federal,feminino,parda,0,1669,805000.0,114989.16000000002,0,0
2022,SP,154760,Daiane Mello,PP,deputado federal,feminino,parda,0,3590,85000.0,100449.98,0,0
2022,RJ,157473,Nando Da Nancel,PP,deputado federal,masculino,branca,0,667,950000.0,21143.65,0,0
2022,RJ,159026,Luiz Antônio,PP,deputado federal,masculino,branca,0,43937,749745.14,2581331.950000001,1,1
2022,AL,160623,Conceição Tavares,PP,deputado federal,feminino,branca,0,1633,,1504676.0000000002,0,0
2022,PI,161422,Junior Nobre,PP,deputado federal,masculino,branca,0,5510,2198597.16,499957.0799999999,0,0
2022,TO,162322,Eliana Castro,PP,deputado federal,feminino,parda,0,3617,1292569.3099999998,1007000.1,0,0
2022,SP,174544,Professor Leonardo Alex,PP,deputado federal,masculino,branca,0,2015,445422.77,,0,0
2022,RS,175248,Clarice Ramos,PP,deputado federal,feminino,preta,0,461,,74473.3,0,0
2022,MG,175660,Franco Cartafina,PP,deputado federal,masculino,branca,0,72086,908258.72,2435950.0000000014,1,1
2022,RJ,178662,Lourival Gomes,PP,deputado federal,masculino,parda,0,27602,4453704.95,2526082.319999996,1,1
2022,PR,181465,Ricardo Barros,PP,deputado federal,masculino,branca,1,107022,8753932.13,2284503.7900000005,1,1
2022,MG,182154,Ozanan,PP,deputado federal,masculino,branca,0,1185,310000.0,8038.999999999999,0,0
2022,CE,183516,Sérgio Dantas,PP,deputado federal,masculino,parda,0,5599,275000.0,298931.18,0,0
2022,CE,184233,Thiago Esmeraldo,PP,deputado federal,masculino,branca,0,6984,468211.88,99575.0,0,0
2022,AP,189976,Leda Sadala,PP,deputado federal,feminino,parda,0,4110,85000.0,2266962.8,1,1
2022,SC,193686,Nelson Trentini,PP,deputado federal,masculino,branca,0,4747,2936667.39,119688.07,0,0
2022,MA,194696,Roberto Maues,PP,deputado federal,masculino,parda,0,3361,,360000.0,0,0
2022,AC,196003,Gil Teixeira,PP,deputado federal,feminino,parda,0,647,130000.0,249087.63,0,0
2022,RS,208748,Sargento Marconi,PP,deputado federal,masculino,branca,0,541,,30066.0,1,0
2022,SC,209194,Marilise Martinez,PP,deputado federal,feminino,branca,0,1277,559000.0,149987.8,0,0
2022,SP,210321,Lucas Sanches,PP,deputado federal,masculino,branca,0,40881,138395.37,349390.89,0,0
2022,SP,211326,Roge Baudichon,PP,deputado federal,masculino,branca,0,4728,42740.29,7200.0,0,0
2022,RJ,216768,Marcello Siciliano,PP,deputado federal,masculino,branca,0,21104,1636501.4300000002,96140.25,0,0
2022,CE,217871,Roberto Rizzo,PP,deputado federal,masculino,parda,0,491,12000.0,15000.0,0,0
2022,SP,221462,Cleber Gaucho,PP,deputado federal,masculino,branca,0,5119,25.39,24535.0,0,0
2022,RJ,221980,Mônica Paula,PP,deputado federal,feminino,branca,0,724,250.0,24999.960000000003,0,0
2022,RS,235553,Zaluar Soares,PP,deputado federal,masculino,parda,0,2574,111773.28,30000.0,0,0
2022,RN,245796,Kerinho,PP,deputado federal,masculino,parda,0,3920,1390000.0,400990.25,1,0
2022,RS,246752,Vivi Da Saúde,PP,deputado federal,feminino,parda,0,2127,,204781.72,0,0
2022,MA,259051,Chicão Da Parabólica,PP,deputado federal,masculino,parda,0,5086,200000.0,379999.0999999998,0,0
2022,BA,259251,José Parisio,PP,deputado federal,masculino,parda,0,697,186187.23,49986.77999999999,0,0
2022,MA,265379,Hugo Dos Concursos,PP,deputado federal,masculino,parda,0,464,393849.55,89990.80000000002,0,0
2022,MA,265764,Remy Soares,PP,deputado federal,masculino,branca,0,7270,1567500.0,630000.0,0,0
2022,RJ,267837,Deyson Thomé,PP,deputado federal,masculino,branca,0,502,71000.0,1500.0,0,0
2022,BA,269770,Professora Angélica,PP,deputado federal,feminino,preta,0,5530,2259000.0,499999.9999999999,0,0
2022,BA,270200,Leandro Guerrilha,PP,deputado federal,masculino,preta,0,8494,829000.0,299922.0,0,0
2022,SC,271329,Jeanine Nascimento,PP,deputado federal,feminino,preta,0,835,72600.0,126580.98,0,0
2022,AC,271934,Samir Bestene,PP,deputado federal,masculino,branca,0,7436,459671.56000000006,479730.9199999999,0,0
2022,PR,283227,Christiane Yared,PP,deputado federal,feminino,branca,0,31188,,2045269.53,1,1
2022,SC,287248,Valmir Comin,PP,deputado federal,masculino,branca,0,21766,1355000.0,790118.92,0,0
2022,PB,290482,Erinalda Monteiro,PP,deputado federal,feminino,preta,0,1059,,149900.35,0,0
2022,BA,296479,Ana Barcelos,PP,deputado federal,feminino,branca,0,1312,,99963.65,0,0
2022,RS,298244,Lúcia Castêncio,PP,deputado federal,feminino,parda,0,465,,39999.99999999999,0,0
2022,DF,301888,Rogerio Rosso,PP,deputado federal,masculino,branca,0,14210,732058.1699999999,,0,0
2022,MS,302621,Lu Azambuja,PP,deputado federal,feminino,parda,0,4299,384243.45,608448.5800000001,0,0
2022,GO,303841,Adriano Do Baldy,PP,deputado federal,masculino,branca,1,95518,1071156.7,2595420.44,1,1
2022,RJ,310858,Arthur Costa,PP,deputado federal,masculino,branca,0,1122,3073111.57,8000.0,0,0
2022,PB,319923,Aguinaldo Ribeiro,PP,deputado federal,masculino,branca,1,135001,3438609.7100000004,2573154.5700000003,1,1
2022,MG,321370,Ana Paula Junqueira Leao,PP,deputado federal,feminino,branca,1,77990,62632.29,2335208.959999999,1,0
2022,AP,324874,Tenente Coronel Kleber,PP,deputado federal,masculino,parda,0,4052,489000.0,242716.25,0,0
2022,TO,325835,Júlio Oliveira,PP,deputado federal,masculino,branca,0,5409,135600.92,799999.9999999999,0,0
2022,SC,329119,Itamar Agnoletto,PP,deputado federal,masculino,branca,0,8315,1156912.41,399387.1099999999,0,0
2022,MG,330292,Fernando Borja E Borja,PP,deputado federal,masculino,parda,0,16454,2581795.92,101031.2,1,0
2022,CE,331809,Xisto,PP,deputado federal,masculino,parda,0,3032,600000.0,100000.0,0,0
2022,PR,333908,Sargento Ferreira,PP,deputado federal,masculino,parda,0,1094,178000.0,99928.98,0,0
2022,TO,334834,Cleiton Pinheiro,PP,deputado federal,masculino,parda,0,1534,855951.38,499949.0999999997,0,0
2022,PR,336524,Prof Heloisa Ivaszek Jensen,PP,deputado federal,feminino,branca,0,2759,305000.0,210684.54,0,0
2022,SP,336832,Thalia Brasil,PP,deputado federal,feminino,branca,0,778,,126331.1,0,0
2022,PE,340505,Eduardo Da Fonte,PP,deputado federal,masculino,branca,1,124850,1343700.98,3072615.6100000045,1,1
2022,RS,358501,Liliane Maria Dall Osto (Lica),PP,deputado federal,feminino,branca,0,762,2500.0,94904.4,0,0
2022,MG,360887,Marquinhos Naves Da Ong,PP,deputado federal,masculino,parda,0,2109,50000.0,,0,0
2022,BA,371944,Maria Duarte,PP,deputado federal,feminino,branca,0,520,,199965.44,0,0
2022,DF,373075,Will Godoy,PP,deputado federal,masculino,parda,0,3068,378000.0,,1,0
2022,RS,377156,Dr Marcos,PP,deputado federal,masculino,branca,0,2243,646670.1799999999,50000.0,0,0
2022,RR,377390,Major Overlan,PP,deputado federal,masculino,parda,0,1555,25000.0,314428.57,0,0
2022,RS,377823,Jolisa Duarte,PP,deputado federal,feminino,branca,0,3685,,424823.9299999997,0,0
2022,BA,379053,Bruno Barbosa,PP,deputado federal,masculino,parda,0,5047,120000.0,110722.92,0,0
2022,MG,382911,Robson Gonçalves,PP,deputado federal,masculino,branca,0,197,34000.0,2500.0,0,0
2022,AP,387719,Dilson Borges,PP,deputado federal,masculino,branca,0,4059,,549448.8999999999,0,0
2022,GO,389043,Nixon Das Casinhas,PP,deputado federal,masculino,branca,0,3018,2630000.0,189577.7,0,0
2022,PA,389192,Irismar,PP,deputado federal,feminino,parda,0,5192,370000.0,349915.24,0,0
2022,DF,389453,Professora Cely Muniz,PP,deputado federal,feminino,branca,0,716,,,0,0
2022,PA,391578,Elda,PP,deputado federal,feminino,parda,0,2988,,89600.0,0,0
2022,PA,392798,Rosana Azulay,PP,deputado federal,feminino,parda,0,355,,150000.0,0,0
2022,SE,392936,Capitão Samuel,PP,deputado federal,masculino,parda,0,38151,123540.43,636210.9700000001,0,0
2022,RO,405501,Marlucia,PP,deputado federal,feminino,branca,0,1026,,1923122.8800000013,0,0
2022,SP,411511,Dra Josi Dentista,PP,deputado federal,feminino,branca,0,475,,148472.84999999998,0,0
2022,BA,412814,Junior Do Depósito,PP,deputado federal,masculino,preta,0,1085,,,0,0
2022,SC,414308,Silvia Oliveira,PP,deputado federal,feminino,branca,0,1041,10669.77,99988.23,0,0
2022,RJ,416450,Julio Lopes,PP,deputado federal,masculino,branca,1,50019,876199.4600000001,2306057.860000001,1,0
2022,MG,417235,Rubinho Democratense,PP,deputado federal,masculino,preta,0,402,40000.0,,0,0
2022,RS,418131,Dr Zaccaro,PP,deputado federal,masculino,branca,0,9317,,5162.0,0,0
2022,MS,440477,Walter Carneiro Jr,PP,deputado federal,masculino,branca,0,39860,1721328.61,1290030.83,0,0
2022,MA,441380,Valeria Lauanddy,PP,deputado federal,feminino,parda,0,1149,50000.0,69771.03000000003,0,0
2022,RR,443108,Deilson Bolsonaro,PP,deputado federal,masculino,parda,0,3264,,251129.2,1,0
2022,MG,445395,Elizete Martins,PP,deputado federal,feminino,preta,0,633,45000.0,,0,0
2022,RS,446037,Maria Xavier,PP,deputado federal,feminino,preta,0,927,,40697.46,0,0
2022,MG,454290,Edson Ativista,PP,deputado federal,masculino,preta,0,114,,,1,0
2022,ES,456163,Cassio Caldeira,PP,deputado federal,masculino,branca,0,1730,826437.91,499913.92,0,0
2022,BA,465766,Claudia Xavier,PP,deputado federal,feminino,parda,0,315,,50000.0,0,0
2022,CE,470696,Tefa,PP,deputado federal,masculino,parda,0,1084,136000.0,99952.9,0,0
2022,RJ,474302,Bispo Antônio Carlos,PP,deputado federal,masculino,preta,0,331,,,0,0
2022,AP,475100,Michel Da Sanauto,PP,deputado federal,masculino,parda,0,358,,149874.3,0,0
2022,SP,479698,Jamaica,PP,deputado federal,masculino,preta,0,508,305580.9,,0,0
2022,MG,491268,Sargento Prado,PP,deputado federal,masculino,branca,0,80,752000.0,,0,0
2022,MG,492567,Tonizia Alves,PP,deputado federal,feminino,preta,0,799,,,0,0
2022,MG,493146,Filó Marçal,PP,deputado federal,feminino,preta,0,615,,19833.99,0,0
2022,MG,502850,Silvio Carneiro,PP,deputado federal,masculino,branca,0,175,,,0,0
2022,RS,506218,Sérgio Turra,PP,deputado federal,masculino,branca,0,87355,107750.05,2011204.2200000023,0,0
2022,SE,513940,Coração Valente,PP,deputado federal,masculino,parda,0,13422,5164586.9,611653.92,0,0
2022,RN,521353,Cícero Martins,PP,deputado federal,masculino,branca,0,1412,,399885.1,0,0
2022,PA,524416,Sena,PP,deputado federal,masculino,parda,0,4057,1059008.73,150000.0,0,0
2022,AL,527943,Arthur Lira,PP,deputado federal,masculino,parda,1,219452,5965870.58,3147977.12,1,1
2022,MG,528634,Katia Lopes,PP,deputado federal,feminino,branca,0,981,200000.0,49931.99,0,0
2022,PR,530231,Gilson Kleina,PP,deputado federal,masculino,branca,0,840,3003448.68,49317.0,0,0
2022,RR,535885,Doutor Joel,PP,deputado federal,masculino,parda,0,1587,610000.0,319999.99999999994,0,0
2022,RO,542143,Edson Ker,PP,deputado federal,masculino,branca,0,434,75000.0,124992.51000000008,0,0
2022,RJ,546036,Pastora Rosi,PP,deputado federal,feminino,branca,0,429,,25000.000000000004,0,0
2022,PA,548650,Flavio Veras,PP,deputado federal,masculino,parda,0,3110,263000.0,200001.3,0,0
2022,GO,553342,Larissa Ferreira,PP,deputado federal,feminino,branca,0,655,,979790.28,0,0
2022,SP,554728,Lene Andrade,PP,deputado federal,feminino,preta,0,68,,,0,0
2022,BA,555590,Major Beto Pinheiro,PP,deputado federal,masculino,branca,0,2989,366559.72,50000.0,0,0
2022,PB,559615,Dr° Hilton Souto Maior,PP,deputado federal,masculino,parda,0,8156,,763366.87,1,0
2022,RJ,560824,Christino Áureo,PP,deputado federal,masculino,parda,0,27300,,3204977.86,1,1
2022,PE,567255,Esdras Cabral,PP,deputado federal,masculino,parda,0,8577,350000.0,55000.0,0,0
2022,RJ,567263,Patricia Do Posto,PP,deputado federal,feminino,parda,0,217,,24190.0,0,0
2022,SC,570642,Anapaula Carneiro,PP,deputado federal,feminino,branca,0,517,,100026.0,0,0
2022,RO,571810,Hudson De Mattos,PP,deputado federal,masculino,branca,0,3166,,604726.3399999994,0,0
2022,MG,574058,Cida Bh,PP,deputado federal,feminino,parda,0,832,615000.0,,0,0
2022,AP,575378,Eduardo Fleury,PP,deputado federal,masculino,branca,0,2212,,419998.69999999984,1,0
2022,DF,578202,José Gomes,PP,deputado federal,masculino,branca,0,28528,128639462.9,,0,0
2022,PR,588391,Keyla Avila,PP,deputado federal,feminino,branca,0,2253,2700.0,599282.0900000002,0,0
2022,SC,590755,Evandro Berto,PP,deputado federal,masculino,branca,0,5875,3279644.0,100000.0,0,0
2022,RJ,592760,Janio Cosendey,PP,deputado federal,masculino,branca,0,352,,,0,0
2022,PA,600819,Hesio Moreira,PP,deputado federal,masculino,branca,0,15533,633201.05,224230.5400000001,0,0
2022,MG,603722,Oilso Fonseca,PP,deputado federal,masculino,parda,0,308,194000.0,1130.0,0,0
2022,PI,610489,Atila,PP,deputado federal,masculino,branca,1,92791,6946010.51,2907458.3399999985,0,0
2022,CE,618686,Elinete Torres,PP,deputado federal,feminino,parda,0,847,,202160.15000000005,0,0
2022,BA,620283,Sandro Nazireu,PP,deputado federal,masculino,parda,0,10020,451000.0,531000.0,0,0
2022,PE,620354,Sub-Tenente Santiago E Irmãos ,PP,deputado federal,masculino,parda,0,6547,2000.0,199966.35,1,0
2022,TO,622084,Pastora Hilda Do Nelcivan,PP,deputado federal,feminino,parda,0,4324,117000.0,994512.63,1,0
2022,RJ,625434,Jorge Katarina,PP,deputado federal,masculino,parda,0,2985,,20155.0,0,0
2022,BA,625452,André Spínola,PP,deputado federal,masculino,parda,0,1458,,53124.7,0,0
2022,MG,641682,Marli Gava,PP,deputado federal,feminino,branca,0,2355,112000.0,27715.0,0,0
