ano,sigla_uf,id_candidato_bd,nome_urna,sigla_partido,cargo,genero,raca,resultado,votos
2022,RJ,1416420,Rafaella Leandro,AGIR,deputado federal,feminino,branca,nao eleito,440
2022,PE,1432822,Pastor Cleyton Leon,AGIR,deputado federal,masculino,branca,nao eleito,125
2022,RJ,1442859,Patrick Do Nadinho,AGIR,deputado federal,masculino,branca,nao eleito,2129
2022,MG,1446306,Lourdes Marly,AGIR,deputado federal,feminino,preta,nao eleito,18
2022,MG,1453626,Brasil Torres,AGIR,deputado federal,masculino,branca,nao eleito,420
2022,MA,1456854,Laiones Nascimento,AGIR,deputado federal,masculino,branca,nao eleito,352
2022,AP,1465093,Antonio Flexa,AGIR,deputado federal,masculino,branca,nao eleito,44
2022,SP,1472640,Sonia Melhado,AGIR,deputado federal,feminino,branca,nao eleito,282
2022,PI,1473719,Francisco De Assis Silva,AGIR,deputado federal,masculino,parda,nao eleito,20
2022,PR,1484917,Navarro,AGIR,deputado federal,masculino,branca,nao eleito,180
2022,PA,1485184,Dra. Socorro Pinheiro,AGIR,deputado federal,feminino,branca,nao eleito,374
2022,PI,1490825,Veronica Barbosa,AGIR,deputado federal,feminino,branca,nao eleito,180
2022,SP,1491434,Prof. Luciane Cambuim,AGIR,deputado federal,feminino,branca,nao eleito,339
2022,SP,1492243,Natanael De Paulo,AGIR,deputado federal,masculino,branca,nao eleito,132
2022,SP,1494898,Luciano Nassar,AGIR,deputado federal,masculino,branca,nao eleito,69
2022,CE,1500293,Jozivan Felipe,AGIR,deputado federal,masculino,parda,nao eleito,137
2022,SP,1501414,Pastora Dagmar,AGIR,deputado federal,feminino,branca,nao eleito,333
2022,SP,1515145,Rodrigão Dos Travessos,AGIR,deputado federal,masculino,parda,nao eleito,634
2022,SP,1522113,Robson Lima,AGIR,deputado federal,masculino,parda,nao eleito,189
2022,PA,1530382,Augusto Pedrosa,AGIR,deputado federal,masculino,parda,nao eleito,44
2022,BA,1543458,Professor Ratton,AGIR,deputado federal,masculino,branca,nao eleito,273
2022,BA,1546381,Valdizia F Orgulho D S Mulher,AGIR,deputado federal,feminino,preta,nao eleito,417
2022,PB,1549456,Elane Agra,AGIR,deputado federal,feminino,parda,nao eleito,22
2022,SP,1555239,Ricardo Andrade,AGIR,deputado federal,masculino,branca,nao eleito,66
2022,SP,1571836,Dj Wil,AGIR,deputado federal,masculino,branca,nao eleito,51
2022,MS,1574761,Vitoria Medeiros,AGIR,deputado federal,feminino,parda,nao eleito,40
2022,PE,1585944,Cicero Iran,AGIR,deputado federal,masculino,parda,nao eleito,247
2022,SP,1588893,Ricardo Fássio,AGIR,deputado federal,masculino,branca,nao eleito,673
2022,SP,1590807,Juliano Kochi,AGIR,deputado federal,masculino,parda,nao eleito,552
2022,PE,1594619,Nilson José,AGIR,deputado federal,masculino,parda,nao eleito,634
2022,SP,1596558,Sueli Barbosa,AGIR,deputado federal,feminino,preta,nao eleito,198
2022,PA,1608189,Angela Silva,AGIR,deputado federal,feminino,preta,nao eleito,238
2022,SP,1613887,Oliveira,AGIR,deputado federal,masculino,branca,nao eleito,282
2022,CE,1617582,Velho Do Rio,AGIR,deputado federal,masculino,parda,nao eleito,341
2022,RJ,1623096,Gil Arruzo,AGIR,deputado federal,feminino,preta,nao eleito,467
2022,DF,1632929,Tenente Felizardo,AGIR,deputado federal,masculino,nao informado,nao eleito,627
2022,SP,1648850,Saulo Goes,AGIR,deputado federal,masculino,branca,nao eleito,1420
2022,MA,1649960,Marlon Moura,AGIR,deputado federal,masculino,parda,nao eleito,678
2022,PR,1663542,Ceslau Mika,AGIR,deputado federal,masculino,branca,nao eleito,196
2022,RJ,1667210,Lili Morais,AGIR,deputado federal,feminino,parda,nao eleito,698
2022,SP,1674213,Bronk S,AGIR,deputado federal,masculino,parda,nao eleito,844
2022,GO,1692770,Margareth Sarmento,AGIR,deputado federal,feminino,branca,nao eleito,958
2022,MA,1697071,Estelmo Da Alphaville,AGIR,deputado federal,masculino,parda,nao eleito,585
2022,SP,1706602,Kelly Freymann,AGIR,deputado federal,feminino,branca,nao eleito,131
2022,SP,1711076,Vera França,AGIR,deputado federal,feminino,preta,nao eleito,100
2022,SP,1716183,Deborah Resek Missionária,AGIR,deputado federal,feminino,branca,nao eleito,43
2022,SP,1717466,Gilberto Cobrador,AGIR,deputado federal,masculino,parda,nao eleito,339
2022,SP,1730411,Lia Ganzarolli,AGIR,deputado federal,feminino,branca,nao eleito,321
2022,RJ,1734379,Maria De Jesus,AGIR,deputado federal,feminino,branca,nao eleito,372
2022,SP,1735614,Prof. Romulo Senna,AGIR,deputado federal,masculino,branca,nao eleito,1309
2022,SP,1738154,Claudio Paranhos,AGIR,deputado federal,masculino,preta,nao eleito,632
2022,PR,1747344,Doutor Pedro Roesler,AGIR,deputado federal,masculino,branca,nao eleito,55
2022,MS,1748117,Messias De Souza,AGIR,deputado federal,masculino,parda,nao eleito,105
2022,SP,1771247,Marcos Gabriel,AGIR,deputado federal,masculino,preta,nao eleito,201
2022,CE,1781630,Camilla Leite,AGIR,deputado federal,feminino,branca,nao eleito,157
2022,MT,1783716,Cleber Adorno,AGIR,deputado federal,masculino,branca,nao eleito,117
2022,MT,1789126,Sargento Edison,AGIR,deputado federal,masculino,parda,nao eleito,306
2022,DF,1789575,Selma Da Criança,AGIR,deputado federal,feminino,preta,nao eleito,1085
2022,SP,1790088,Eder Soldera,AGIR,deputado federal,masculino,branca,nao eleito,878
2022,SP,1790331,Lila Carvalho,AGIR,deputado federal,feminino,preta,nao eleito,1880
2022,CE,1791832,Ivan Carneiro,AGIR,deputado federal,masculino,parda,nao eleito,281
2022,RO,1800397,Brenda Li,AGIR,deputado federal,feminino,preta,nao eleito,73
2022,CE,1800515,Zuleide,AGIR,deputado federal,feminino,parda,nao eleito,81
2022,PE,1801198,Delegado Saturnino,AGIR,deputado federal,masculino,parda,nao eleito,429
2022,AL,1802420,Robson Amorim,AGIR,deputado federal,masculino,parda,nao eleito,30
2022,SP,1803170,Venâncio,AGIR,deputado federal,masculino,branca,nao eleito,620
2022,AM,1805176,Irmão Ribeiro,AGIR,deputado federal,masculino,parda,nao eleito,283
2022,AC,1805373,Emilson Chaves,AGIR,deputado federal,masculino,parda,nao eleito,30
2022,PB,1805931,Joseph Medeiros,AGIR,deputado federal,masculino,parda,nao eleito,41
2022,SP,1805939,Toninho Tonini,AGIR,deputado federal,masculino,branca,nao eleito,568
2022,GO,1806639,Cido Do Moto Taxi,AGIR,deputado federal,masculino,parda,nao eleito,379
2022,PE,1807517,Zaldo Bezerra,AGIR,deputado federal,masculino,parda,nao eleito,78
2022,PR,26324,William Barros,NOVO,deputado federal,masculino,parda,nao eleito,582
2022,SP,27806,Thiago Oliveira,NOVO,deputado federal,masculino,branca,suplente,291
2022,PR,28595,Gerson Rosa,NOVO,deputado federal,masculino,branca,nao eleito,703
2022,PR,50980,Dra. Odiracy Bortolotte,NOVO,deputado federal,feminino,branca,nao eleito,552
2022,SP,52849,Vinicius Mangabeira,NOVO,deputado federal,masculino,branca,suplente,570
2022,SP,64406,Suelen Lazarini,NOVO,deputado federal,feminino,branca,suplente,309
2022,RJ,71524,Célia Araújo,NOVO,deputado federal,feminino,branca,nao eleito,425
2022,PE,74374,George Bastos,NOVO,deputado federal,masculino,branca,nao eleito,6740
2022,MG,116525,Guadalupe Dias,NOVO,deputado federal,feminino,branca,nao eleito,1232
2022,SP,136207,Júlio Saldanha,NOVO,deputado federal,masculino,branca,suplente,139
2022,SP,136785,Danilo Rezende,NOVO,deputado federal,masculino,branca,suplente,1526
2022,SP,153270,Cesar Max,NOVO,deputado federal,masculino,branca,suplente,622
2022,SP,155552,Fernando Holiday,NOVO,deputado federal,masculino,preta,suplente,38118
2022,BA,183531,Vitor Hugo Knack,NOVO,deputado federal,masculino,branca,nao eleito,403
2022,SP,186239,Bruna Karini,NOVO,deputado federal,feminino,branca,suplente,763
2022,MT,190937,Gilberto Geremia,NOVO,deputado federal,masculino,branca,nao eleito,522
2022,DF,201008,Paulo Roque,NOVO,deputado federal,masculino,branca,nao eleito,18811
2022,SP,203969,Renato Bicudo,NOVO,deputado federal,masculino,branca,suplente,497
2022,MT,207649,Aline De Jesus,NOVO,deputado federal,feminino,preta,nao eleito,865
2022,DF,273283,Nana,NOVO,deputado federal,feminino,branca,nao eleito,3026
2022,RJ,293692,Cel Prof João Neves,NOVO,deputado federal,masculino,branca,nao eleito,2392
2022,GO,305343,Marina Torres,NOVO,deputado federal,feminino,branca,nao eleito,265
2022,MT,311170,Jose Sirlei,NOVO,deputado federal,masculino,branca,nao eleito,459
2022,BA,314390,Tio Paulinho,NOVO,deputado federal,masculino,parda,nao eleito,1793
2022,SP,314712,Lilian Mansur,NOVO,deputado federal,feminino,branca,suplente,2943
2022,MG,314880,Ricardo Zema,NOVO,deputado federal,masculino,branca,nao eleito,4885
2022,MG,320037,Rodrigo Paiva,NOVO,deputado federal,masculino,branca,nao eleito,7697
2022,MG,322283,Ana Valentini,NOVO,deputado federal,feminino,branca,nao eleito,13861
2022,PE,352257,Dr. Eugênio Sá,NOVO,deputado federal,masculino,branca,nao eleito,2967
2022,BA,353627,Luciana Buck,NOVO,deputado federal,feminino,branca,nao eleito,4745
2022,RJ,356258,Ida Del Rio,NOVO,deputado federal,feminino,branca,nao eleito,604
2022,MT,360077,Arthur Do Novo,NOVO,deputado federal,masculino,branca,nao eleito,1945
2022,PR,411929,Ademir Vicente,NOVO,deputado federal,masculino,parda,nao eleito,1192
2022,RJ,426376,Karina Wilberg,NOVO,deputado federal,feminino,branca,nao eleito,615
2022,SC,443291,Valcir Matiello,NOVO,deputado federal,masculino,parda,suplente,872
2022,MG,444342,Neill Rocha,NOVO,deputado federal,masculino,branca,nao eleito,365
2022,MS,446645,Roger Milan,NOVO,deputado federal,masculino,branca,nao eleito,556
2022,PE,447902,Albânia Alves,NOVO,deputado federal,feminino,branca,nao eleito,446
2022,MA,456965,Anderson Rocha,NOVO,deputado federal,masculino,branca,nao eleito,2835
2022,SP,466273,Janieire Silva,NOVO,deputado federal,feminino,branca,suplente,292
2022,SP,471116,Prof Ana Negrão,NOVO,deputado federal,feminino,branca,suplente,748
2022,MA,477348,Ismitiany Rezende,NOVO,deputado federal,feminino,branca,nao eleito,586
2022,PR,486122,Jairo Eduardo,NOVO,deputado federal,masculino,branca,nao eleito,1209
2022,MG,487185,Cristiano Klein,NOVO,deputado federal,masculino,branca,nao eleito,325
2022,AM,507539,Professor João Paulo,NOVO,deputado federal,masculino,parda,nao eleito,1688
2022,PR,539293,Marinho Silva,NOVO,deputado federal,masculino,preta,nao eleito,2422
2022,SP,564562,Marina Helena,NOVO,deputado federal,feminino,branca,suplente,50073
2022,GO,578668,Capitão Castro,NOVO,deputado federal,masculino,branca,nao eleito,2910
2022,PR,582850,Carolina Maia,NOVO,deputado federal,feminino,branca,nao eleito,1506
2022,PR,584966,Samurai Do Novo,NOVO,deputado federal,masculino,amarela,nao eleito,761
2022,MA,587376,Dra. Ionara ,NOVO,deputado federal,feminino,parda,nao eleito,528
2022,GO,612025,Henrique Araujo,NOVO,deputado federal,masculino,branca,nao eleito,255
2022,PI,637054,Prof. Fabrício Fortaleza,NOVO,deputado federal,masculino,parda,nao eleito,188
2022,SP,641704,Antonio Motta,NOVO,deputado federal,masculino,branca,suplente,1143
2022,GO,649674,Demontier Camelo,NOVO,deputado federal,masculino,branca,nao eleito,850
2022,MS,652100,Giani Grando,NOVO,deputado federal,feminino,branca,nao eleito,1376
2022,GO,659977,Eliana Sarmento,NOVO,deputado federal,feminino,branca,nao eleito,170
2022,GO,661148,Flávio Pagotto,NOVO,deputado federal,masculino,branca,nao eleito,1497
2022,RJ,666936,Alexandre Weisshuhn,NOVO,deputado federal,masculino,parda,nao eleito,506
2022,RJ,695172,Charbel Capaz,NOVO,deputado federal,masculino,branca,nao eleito,617
2022,SC,703240,Daniel Lutz,NOVO,deputado federal,masculino,branca,suplente,2784
2022,PR,722005,Aryon,NOVO,deputado federal,masculino,branca,nao eleito,536
2022,RJ,725850,Ephrain Marins,NOVO,deputado federal,masculino,parda,nao eleito,426
2022,MS,727312,Dani Viebrantz,NOVO,deputado federal,feminino,branca,nao eleito,1012
2022,RS,748928,Sâmila Monteiro,NOVO,deputado federal,feminino,preta,suplente,6908
2022,RJ,764011,Niu,NOVO,deputado federal,feminino,branca,nao eleito,357
2022,MG,764937,Flávia Fiuza,NOVO,deputado federal,feminino,branca,nao eleito,646
2022,SP,774546,Andréa Moraes,NOVO,deputado federal,feminino,branca,suplente,1176
2022,GO,777177,Ale Rocha,NOVO,deputado federal,feminino,branca,nao eleito,202
2022,SP,779208,Ricardo Ramos,NOVO,deputado federal,masculino,branca,suplente,791
2022,ES,790231,Patricia Bortolon,NOVO,deputado federal,feminino,branca,nao eleito,8221
2022,MG,793176,Dr Carlos Eduardo Amaral,NOVO,deputado federal,masculino,branca,nao eleito,11264
2022,SC,817494,Professor Sebastião Froes,NOVO,deputado federal,masculino,branca,suplente,1989
2022,DF,818709,Rita Mascarenhas,NOVO,deputado federal,feminino,parda,nao eleito,1817
2022,MG,823525,Dr. Bernardo Ramos,NOVO,deputado federal,masculino,branca,nao eleito,10371
2022,GO,824013,Lélandi,NOVO,deputado federal,masculino,branca,nao eleito,413
2022,GO,849977,Doutor Alano,NOVO,deputado federal,masculino,branca,nao eleito,5055
2022,SC,852968,Mateus Gazzola,NOVO,deputado federal,masculino,branca,suplente,4421
2022,BA,854595,Nobre Francisco,NOVO,deputado federal,masculino,branca,nao eleito,1210
2022,RJ,854778,Leonardo Vidal,NOVO,deputado federal,masculino,branca,nao eleito,1119
2022,RS,867676,Charles Schulle,NOVO,deputado federal,masculino,branca,suplente,1283
2022,PI,868037,Wallace Miranda,NOVO,deputado federal,masculino,parda,nao eleito,5804
2022,PR,873481,Felipe Sá,NOVO,deputado federal,masculino,branca,nao eleito,2516
2022,SC,877008,Delegada Tânia Harada,NOVO,deputado federal,feminino,branca,suplente,35866
2022,MS,879873,Prof. Eduardo Ferrufino,NOVO,deputado federal,masculino,parda,nao eleito,2073
2022,SP,881938,Fátima Baulé,NOVO,deputado federal,feminino,branca,suplente,1043
2022,MG,903190,Alessandro Fernandes,NOVO,deputado federal,masculino,branca,nao eleito,2177
2022,MG,911926,Richard Maciel,NOVO,deputado federal,masculino,branca,nao eleito,3944
2022,GO,926793,Worlem Kenedy,NOVO,deputado federal,masculino,preta,nao eleito,92
2022,RJ,933747,Ívano Rodrigues,NOVO,deputado federal,masculino,parda,nao eleito,1215
2022,MG,934580,Márcia Pinheiro,NOVO,deputado federal,feminino,branca,nao eleito,2561
2022,DF,936226,Ney Ferreira,NOVO,deputado federal,masculino,branca,nao eleito,214
2022,PR,937096,Andrey Dias,NOVO,deputado federal,masculino,branca,nao eleito,1098
2022,PR,937468,Ledi Ferreira Pr,NOVO,deputado federal,feminino,parda,nao eleito,182
2022,PR,940310,Fabrizio Meller,NOVO,deputado federal,masculino,branca,nao eleito,1118
2022,MG,948735,Warley Mól,NOVO,deputado federal,masculino,branca,nao eleito,2095
2022,PR,966754,Leonardo Razera,NOVO,deputado federal,masculino,branca,nao eleito,4325
2022,SP,968882,Professor André,NOVO,deputado federal,masculino,branca,suplente,748
2022,BA,976958,Domingos Pereira,NOVO,deputado federal,masculino,branca,nao eleito,661
2022,MG,978961,Prof. Dennys Xavier,NOVO,deputado federal,masculino,branca,nao eleito,10734
2022,MT,984556,Iris Allen,NOVO,deputado federal,feminino,parda,nao eleito,269
2022,GO,984914,Polly Do Novo,NOVO,deputado federal,feminino,parda,nao eleito,479
2022,PR,984984,Sheryl Calonaci,NOVO,deputado federal,feminino,parda,nao eleito,254
2022,DF,994030,Valter Saboia,NOVO,deputado federal,masculino,parda,nao eleito,900
2022,PI,1004819,Eudilene Silveira,NOVO,deputado federal,feminino,branca,nao eleito,292
2022,SC,1009746,Daniele Rosane,NOVO,deputado federal,feminino,branca,suplente,835
2022,MG,1039503,Vandeir Motta,NOVO,deputado federal,masculino,parda,nao eleito,1558
2022,RS,1046459,Henrique Lima,NOVO,deputado federal,masculino,branca,suplente,771
2022,SP,1057743,Primo Mais Novo,NOVO,deputado federal,masculino,branca,suplente,170
2022,MG,1061732,Rodrigo Pignaton,NOVO,deputado federal,masculino,branca,nao eleito,1111
2022,MG,1067525,Lourdinha Corretora,NOVO,deputado federal,feminino,branca,nao eleito,1386
2022,SC,1067960,Bruno Souza,NOVO,deputado federal,masculino,branca,suplente,86568
2022,CE,1076524,Samuel Lima ,NOVO,deputado federal,masculino,branca,nao eleito,4148
2022,SP,1083997,Prof. Paulo Borges (Violaro),NOVO,deputado federal,masculino,branca,suplente,723
2022,MG,1098319,Guilherme Da Cunha,NOVO,deputado federal,masculino,branca,nao eleito,21881
2022,PR,1108256,Marcos Guerreiro,NOVO,deputado federal,masculino,branca,nao eleito,1062
2022,SP,1108610,Marli Gomes,NOVO,deputado federal,feminino,branca,suplente,1121
2022,SP,1117636,Fatima Portella,NOVO,deputado federal,feminino,branca,suplente,1842
2022,MG,1118120,Clariana Queiroz,NOVO,deputado federal,feminino,parda,nao eleito,1740
2022,MA,1119706,Antonio Flavio Novo,NOVO,deputado federal,masculino,parda,nao eleito,969
2022,GO,1123612,Paulo Vitor Marques,NOVO,deputado federal,masculino,branca,nao eleito,7321
2022,PE,1134864,Jonathan Costa,NOVO,deputado federal,masculino,parda,nao eleito,116
2022,PR,1136601,Geane Chu,NOVO,deputado federal,feminino,branca,nao eleito,1116
2022,RJ,1136743,Dayviane Garcia,NOVO,deputado federal,feminino,branca,nao eleito,3128
2022,SC,1142105,Djessica Barbosa,NOVO,deputado federal,feminino,branca,suplente,7635
2022,MG,1145205,Apolo,NOVO,deputado federal,masculino,branca,nao eleito,2283
2022,MA,1161692,Thiarone Rocha,NOVO,deputado federal,masculino,parda,nao eleito,199
2022,SP,1166844,Sandra Macedo,NOVO,deputado federal,feminino,branca,suplente,595
2022,SP,1174665,Walter Fernandes,NOVO,deputado federal,masculino,branca,suplente,1032
2022,SP,1176894,Alexis Fonteyne,NOVO,deputado federal,masculino,branca,suplente,20963
2022,SC,1179325,Glenda Gerber,NOVO,deputado federal,feminino,preta,suplente,2225
2022,PR,1185963,Kelin Piccolli,NOVO,deputado federal,feminino,branca,nao eleito,911
2022,SC,1189668,Marc Carvalho,NOVO,deputado federal,masculino,parda,suplente,1503
2022,RJ,1192572,Professor Marcos Juliano,NOVO,deputado federal,masculino,branca,nao eleito,677
2022,SP,1194102,Marcos Lucas,NOVO,deputado federal,masculino,branca,suplente,3728
2022,SP,1199459,Fiuza Bitcoin,NOVO,deputado federal,masculino,branca,suplente,641
2022,MA,1201261,Markus Trinta,NOVO,deputado federal,masculino,parda,nao eleito,1218
2022,SP,1219313,Fabio Zan,NOVO,deputado federal,masculino,branca,suplente,2474
2022,SC,1221062,Kym Locks,NOVO,deputado federal,masculino,branca,suplente,1294
2022,MG,1222540,Belisa Oliveira,NOVO,deputado federal,feminino,branca,nao eleito,1664
2022,MG,1227516,Andrea Lara,NOVO,deputado federal,feminino,branca,nao eleito,995
2022,MG,1229132,Roney De Paula,NOVO,deputado federal,masculino,parda,nao eleito,477
2022,PI,1237319,Alexandre Sampaio,NOVO,deputado federal,masculino,parda,nao eleito,592
2022,SP,1248761,Adilson Farias,NOVO,deputado federal,masculino,branca,suplente,1429
2022,SP,1256873,Marilza Rufino,NOVO,deputado federal,feminino,parda,suplente,110
2022,RJ,1263973,Carol Sponza,NOVO,deputado federal,feminino,branca,nao eleito,24934
2022,PE,1273080,Junior Santiago,NOVO,deputado federal,masculino,parda,nao eleito,940
2022,RJ,1275645,Herman Guedes,NOVO,deputado federal,masculino,branca,nao eleito,681
2022,SP,1289796,Marco Antonio Pinto,NOVO,deputado federal,masculino,branca,suplente,561
2022,SP,1294004,Celso Henrique,NOVO,deputado federal,masculino,branca,suplente,878
2022,PR,1302402,Rodrigo Marcial,NOVO,deputado federal,masculino,branca,nao eleito,6002
2022,PI,1307957,Wilderlane Nascimento,NOVO,deputado federal,feminino,branca,nao eleito,866
2022,MG,1310768,Lucas Gonzalez,NOVO,deputado federal,masculino,branca,nao eleito,41833
2022,SP,1315062,Adamario Maximo,NOVO,deputado federal,masculino,parda,suplente,2597
2022,MG,1322914,Bruno César,NOVO,deputado federal,masculino,preta,nao eleito,495
